university,department_code,url
umgc,MUSC,https://www.coursicle.com/umgc/courses/MUSC/
umgc,NPMN,https://www.coursicle.com/umgc/courses/NPMN/
umgc,NSCI,https://www.coursicle.com/umgc/courses/NSCI/
umgc,NURS,https://www.coursicle.com/umgc/courses/NURS/
umgc,NUTR,https://www.coursicle.com/umgc/courses/NUTR/
umgc,OMDE,https://www.coursicle.com/umgc/courses/OMDE/
umgc,PACE,https://www.coursicle.com/umgc/courses/PACE/
umgc,PHIL,https://www.coursicle.com/umgc/courses/PHIL/
umgc,PMAN,https://www.coursicle.com/umgc/courses/PMAN/
umgc,PORT,https://www.coursicle.com/umgc/courses/PORT/
umgc,PRO,https://www.coursicle.com/umgc/courses/PRO/
umgc,PRPA,https://www.coursicle.com/umgc/courses/PRPA/
umgc,PSAD,https://www.coursicle.com/umgc/courses/PSAD/
umgc,PSYC,https://www.coursicle.com/umgc/courses/PSYC/
umgc,SDEV,https://www.coursicle.com/umgc/courses/SDEV/
umgc,SOCY,https://www.coursicle.com/umgc/courses/SOCY/
umgc,SOWK,https://www.coursicle.com/umgc/courses/SOWK/
umgc,SPAN,https://www.coursicle.com/umgc/courses/SPAN/
umgc,SPCH,https://www.coursicle.com/umgc/courses/SPCH/
umgc,STAT,https://www.coursicle.com/umgc/courses/STAT/
umgc,SWEN,https://www.coursicle.com/umgc/courses/SWEN/
umgc,SYSE,https://www.coursicle.com/umgc/courses/SYSE/
umgc,THET,https://www.coursicle.com/umgc/courses/THET/
umgc,TLMN,https://www.coursicle.com/umgc/courses/TLMN/
umgc,UCSP,https://www.coursicle.com/umgc/courses/UCSP/
umgc,UMEI,https://www.coursicle.com/umgc/courses/UMEI/
umgc,WMST,https://www.coursicle.com/umgc/courses/WMST/
umgc,WRTG,https://www.coursicle.com/umgc/courses/WRTG/
